ztfname host_ra host_dec sn_ra sn_dec
ZTF20actvfgr 127.93320 22.48997 127.93371 22.49163
ZTF20actvgsy 139.69962 30.35465 139.69961 30.35459
ZTF20actvlbq 152.56970 7.95549 152.56937 7.95567
ZTF20actvpyc 177.05891 13.52049 177.05902 13.52057
ZTF20acucbek 153.36507 35.95507 153.36811 35.95447
ZTF20acudkao 171.92483 10.31307 171.92545 10.31281
ZTF20acugxbm 144.98084 16.09221 144.98325 16.09504
ZTF20acuimtq 160.52223 69.67438 160.51962 69.67460
ZTF20acuiuvw 325.11466 4.55513 325.11613 4.55490
ZTF20acujaft 32.42266 -6.73705 32.42274 -6.73696
ZTF20acukxat 196.33432 -10.60854 196.33220 -10.61190
ZTF20aculruc 358.56017 -4.80538 358.56005 -4.80552
ZTF20acumcrz 22.91194 18.24493 22.91192 18.24497
ZTF20acumekm 39.67186 -26.98783 39.66999 -26.98787
ZTF20acumrio 106.95028 55.77122 106.95272 55.76981
ZTF20acumxrh 76.53802 -11.23737 76.53513 -11.23490
ZTF20acuoacn 123.85258 -6.96025 123.85227 -6.95771
ZTF20acuobve 196.02121 77.03614 196.02138 77.03612
ZTF20acuoclk 124.06960 37.40382 124.06979 37.40389
ZTF20acuosvy 187.21197 -1.94676 187.20942 -1.94416
ZTF20acuowxj 194.25807 9.51956 194.25814 9.51959
ZTF20acuoxrx 204.88899 29.99709 204.88535 29.99796
ZTF20acurrzb 126.24823 -4.87726 126.24825 -4.87742
ZTF20acurtpj 97.74428 54.72750 97.74442 54.72695
ZTF20acusneh 161.87790 3.12390 161.87791 3.12455
ZTF20acuspji 149.04242 -9.39741 149.04117 -9.39716
ZTF20acusqsp 142.59399 -21.45315 142.59390 -21.45362
ZTF20acuwwcx 332.78065 -13.96248 332.77961 -13.96293
ZTF20acuzfpk 78.39015 -19.50075 78.39029 -19.50159
ZTF20acuzjqk 97.47241 54.13656 97.47171 54.14027
ZTF20acuzlib 119.86909 63.37516 119.86810 63.37507
ZTF20acvagdq 149.98270 13.04382 149.97961 13.04510
ZTF20acvbcrd 297.44995 75.69148 297.45013 75.69004
ZTF20acvbrbv 24.10166 22.04972 24.10229 22.04979
ZTF20acvchhw 354.00213 46.75002 354.00349 46.74994
ZTF20acvdqtg 70.42041 -23.62389 70.42028 -23.62347
ZTF20acvejem 103.41310 19.08702 103.41356 19.08693
ZTF20acviwcr 93.18265 -14.26454 93.18223 -14.26404
ZTF20acvkjrm 189.02027 51.50042 189.02442 51.50067
ZTF20acvkqxy 142.22483 40.88890 142.22465 40.88912
ZTF20acvziuf 24.55792 36.60940 24.56045 36.60956
ZTF20acwcfvx 149.32788 15.24060 149.32763 15.23646
ZTF20acwcqnv 121.70697 23.95111 121.70761 23.95106
ZTF20acwdnbw 131.29177 29.53770 131.29176 29.53856
ZTF20acweyro 204.12397 -16.64732 204.12421 -16.64676
ZTF20acwfanr 216.03776 6.19097 216.03731 6.19113
ZTF20acwfcfs 218.05114 0.22321 218.05182 0.22385
ZTF20acwfftd 224.43703 6.62690 224.43410 6.63098
ZTF20acwfgiy 270.00000 -80.00000 228.19000 7.36470
ZTF20acwgnxk 270.00000 -80.00000 0.75799 53.89136
ZTF20acwijiy 67.95545 -20.31582 67.95412 -20.31586
ZTF20acwkvgj 108.37506 23.62609 108.37513 23.62592
ZTF20acwkwqn 105.68736 26.50087 105.68723 26.50089
ZTF20acwmpsj 122.91033 -2.33008 122.91085 -2.32952
ZTF20acwncbd 123.72316 29.11739 123.72337 29.11745
ZTF20acwnrty 146.10008 22.97878 146.10004 22.97910
ZTF20acwoamm 127.80676 18.71933 127.80618 18.71921
ZTF20acwomqh 148.44757 -5.33706 148.44699 -5.33535
ZTF20acwozwz 165.53386 58.65784 165.53436 58.65760
ZTF20acwpaov 132.39638 9.58704 132.39613 9.58738
ZTF20acwpbgv 131.58790 -12.65329 131.58836 -12.65600
ZTF20acwpfvq 146.02294 -18.19184 146.02343 -18.19213
ZTF20acwphqb 180.56244 14.31150 180.56224 14.31175
ZTF20acwpixx 178.07627 7.89163 178.07602 7.89159
ZTF20acwqjaw 150.93343 -27.83386 150.93231 -27.83431
ZTF20acwqkuz 196.01039 78.58562 196.01307 78.58615
ZTF20acwqndp 172.75328 27.24489 172.75380 27.24283
ZTF20acwujgz 83.24708 -19.11718 83.24690 -19.11737
ZTF20acwxbyr 121.68974 53.15999 121.68204 53.15647
ZTF20acwyihb 219.56479 21.74891 219.56428 21.74834
ZTF20acwyoxc 159.72456 -0.94166 159.72419 -0.94186
ZTF20acwytmh 237.86486 22.60361 237.86438 22.60329
ZTF20acxbbaj 9.21525 2.16998 9.21430 2.17031
ZTF20acxbnjd 29.86140 4.22937 29.86194 4.22923
ZTF20acxcxkz 54.66845 -27.19716 54.66762 -27.19691
ZTF20acxdawc 40.86190 16.66286 40.86162 16.66295
ZTF20acxkxxr 335.99570 -4.07335 335.99285 -4.07228
ZTF20acxlaih 332.32061 4.71747 332.31998 4.71733
ZTF20acxmxth 347.91143 7.78036 347.91146 7.78037
ZTF20acxnafa 345.98768 30.72409 345.98974 30.72402
ZTF20acxncha 4.97705 23.95415 4.97949 23.95251
ZTF20acxooam 62.34882 -12.66954 62.34927 -12.66959
ZTF20acxpurh 89.46940 -21.55205 89.46977 -21.55236
ZTF20acxpvhu 83.41157 -9.03326 83.41118 -9.03303
ZTF20acxqnhn 124.85618 31.10294 124.85605 31.10339
ZTF20acxsxac 208.51833 33.58203 208.52221 33.58266
ZTF20acxtewc 214.38292 3.83008 214.38474 3.82903
ZTF20acxvvnf 77.58613 6.33855 77.58582 6.33887
ZTF20acxycfh 147.03486 6.81948 147.03502 6.81966
ZTF20acxzkkf 196.65028 12.46174 196.65305 12.46048
ZTF20acxznai 147.45444 7.94895 147.45412 7.94925
ZTF20acxzqyp 150.28441 54.78756 150.27768 54.78959
ZTF20acymtcs 8.96329 -23.00629 8.96504 -23.00937
ZTF20acynaba 18.48571 19.52528 18.48522 19.52492
ZTF20acynjjo 338.52794 5.56532 338.52702 5.56465
ZTF20acynlkj 17.00463 -15.40548 17.00419 -15.40544
ZTF20acynllu 18.27269 -18.11677 18.27351 -18.11767
ZTF20acyntiu 40.64533 9.02407 40.64605 9.02500
ZTF20acyrhbo 144.94312 19.21929 144.94219 19.21882
ZTF20acyrodl 238.06916 33.94158 238.06960 33.94104
ZTF20acyvbhj 121.75362 39.70583 121.75648 39.70765
ZTF20acyvzbr 165.60880 45.60572 165.60877 45.60511
ZTF20acywbes 164.97284 59.95432 164.97259 59.95436
ZTF20acywefl 118.36706 28.26239 118.36722 28.26261
ZTF20acyxrez 154.08350 -1.51548 154.08179 -1.51627
ZTF20acyyavb 175.36720 -2.25077 175.36835 -2.25094
ZTF20acyybvq 185.84933 42.69217 185.84953 42.69490
ZTF20acyzsol 22.60898 -16.75707 22.60557 -16.75681
ZTF20aczacag 44.92899 33.16007 44.92858 33.15963
ZTF20aczfwjj 187.84810 -13.91288 187.84845 -13.91190
ZTF20aczgjdx 167.23894 -26.69011 167.23545 -26.68829
ZTF20aczgoml 226.09758 35.89828 226.09791 35.89676
ZTF20aczgvcg 240.49633 65.89877 240.49182 65.89949
ZTF20aczhajq 247.16348 39.51851 247.16471 39.52101
ZTF20aczsjzc 164.79412 42.14131 164.79302 42.13990
ZTF20acztnts 166.49501 7.33219 166.49478 7.33380
ZTF20adadffg 17.39593 42.76220 17.39456 42.76149
ZTF20adadmsg 53.78466 -8.59135 53.78531 -8.59187
ZTF20adadrdh 114.64708 -6.45454 114.64645 -6.45468
ZTF20adadsgm 128.10543 56.46534 128.10832 56.46492
ZTF20adadshh 165.46438 75.20136 165.46525 75.20055
ZTF20adaftef 151.31177 21.91082 151.31172 21.91098
ZTF20adaghdo 358.25845 -10.83793 358.25975 -10.83751
DG19lkunc 14.56635 -24.14003 14.56673 -24.13970
DG19zcrpc 11.57066 -24.37283 11.57015 -24.37256
PGIRN19ayh 157.34547 29.50144 157.34150 29.51117
PGIRN20dwo 186.35422 18.20726 186.35100 18.20458
ZUDS20dfgbf 177.92041 26.45739 177.92038 26.45739
ZUDS20dlgrv 206.34408 39.73791 206.34413 39.73807
ZUDS20dnrnc 219.24486 50.62256 219.24522 50.62265
ZUDS20dofxx 224.03228 46.32652 224.03247 46.32642
ZUDS20dpvgu 202.78545 52.61513 202.78549 52.61514
ZUDS20eaies 218.70158 50.02087 218.70172 50.02098
ZTF20acehmtd 12.94179 39.64191 12.94165 39.64186
ZTF18aafpfwr 104.34442 21.67079 104.34419 21.67088
ZTF18abffdpa 271.24740 34.80990 271.24744 34.80992
ZTF18aasxwhv 216.82199 16.66569 216.82196 16.66562
ZTF19aclijuo 213.28596 20.41625 213.28601 20.41589
ZTF18abrebsb 32.40816 -2.78557 32.40808 -2.78557
ZTF18acydlux 220.64094 23.20211 220.64099 23.20216
ZTF18aasycak 211.94082 14.49578 211.94045 14.49545
ZTF18aauvmnq 207.19806 26.55209 207.19808 26.55207
ZTF18abfeyey 257.54486 57.29545 257.54478 57.29535
ZTF18acbygcu 22.97560 -13.42193 22.97546 -13.42183
ZTF18aahkoqq 203.17907 32.44290 203.17887 32.44313
ZTF18abavruc 246.67879 13.11389 246.67890 13.11404
ZTF18aaqnxjb 219.32667 61.28356 219.32737 61.28369
ZTF20aawizfw 152.18441 9.45907 152.18796 9.45785
ZTF19abcfvpv 220.41995 18.55721 220.42007 18.55714
ZTF18actytgu 11.03288 30.35100 11.03295 30.35102
ZTF18aaxniph 167.77123 57.14230 167.77140 57.14234
ZTF18aasdwcj 224.67826 53.66918 224.67839 53.66913
ZTF19aagthvg 186.49506 7.23531 186.49508 7.23533
ZTF19aatesac 187.19045 27.09757 187.19050 27.09775
ZTF17aacdtwr 123.32633 34.93249 123.32654 34.93226
ZTF19abvzwlq 241.36571 57.95788 241.36574 57.95789
ZTF18aaizgoq 231.51673 36.32304 231.51670 36.32309
ZTF18aarindm 220.00751 20.13580 220.00764 20.13576
ZTF18aawfofp 238.75804 41.57834 238.75803 41.57790
ZTF18abrbywo 30.72491 -4.12210 30.72480 -4.12201
ZTF20acrseou 264.52857 11.31054 264.52770 11.30876
ZTF18aajjhkq 176.59395 51.11923 176.59422 51.11878
ZTF19aagpnsf 141.58229 1.87903 141.58234 1.87908
ZTF20acyroke 188.96592 37.70432 188.96600 37.70348
ZTF20adagenq 182.19727 32.53749 182.19759 32.53550
ZTF20acyvzef 163.55948 46.10772 163.55958 46.10778
ZTF20acxqspl 118.13665 10.37362 118.13675 10.37289
ZTF20acyybwo 184.01518 45.34444 184.01391 45.34377
ZTF20acyjrsl 132.78143 -10.93224 132.78112 -10.93109
ZTF20acxonlv 66.61797 -20.84565 66.61807 -20.84614
ZTF20acxyipy 160.70746 0.88275 160.70750 0.88303
ZTF20acxnxbh 40.72747 -17.00156 40.72577 -17.00300
ZTF20acwymdq 165.41969 22.09319 165.41979 22.09391
ZTF20acwvmms 145.65528 24.30373 145.65602 24.30210
ZTF20acwvluw 145.30167 26.09013 145.30889 26.08859
ZTF20acxiyyp 113.48460 16.60730 113.48441 16.60730
ZTF20acymtbr 9.46972 -21.47311 9.47294 -21.47203
ZTF20acwogqz 160.17339 27.31909 160.17318 27.31888
ZTF20acwombm 150.84053 2.83895 150.84059 2.83882
ZTF20acwqlpq 215.03758 58.94605 215.03846 58.94483
ZTF20acwilfu 64.16784 -24.82941 64.17179 -24.83495
ZTF20acvhuxc 65.56007 -0.50659 65.56079 -0.50772
ZTF20acwgayz 270.00000 -80.00000 6.18019 -23.35280
ZTF20acvemao 135.07331 -1.40966 135.07248 -1.40967
ZTF20acvbvyb 46.21214 -1.18086 46.21136 -1.18060
ZTF20acvcnki 48.66497 25.57340 48.66534 25.57402
ZTF20acuxpwz 40.10533 -1.19543 40.10612 -1.19679
ZTF20acpgjac 118.12002 -19.42107 118.11750 -19.42024
ZTF20acqnthg 194.85743 -2.24845 194.86165 -2.24694
ZTF20actvgjx 142.76404 23.88494 142.76415 23.88515
ZTF20acuhjpn 172.20098 20.79452 172.20118 20.79409
ZTF20acrdadi 341.02411 -3.63535 341.02383 -3.63652
ZTF20acqztpi 47.05124 -11.73219 47.05098 -11.73160
ZTF20acqhysq 129.74328 5.79088 129.74319 5.79099
ZTF20acpylns 145.34396 15.96119 145.34411 15.96124
ZTF20acpwmui 124.63140 -4.36082 124.63025 -4.36165
ZTF20acppruo 350.52540 -6.21321 350.52527 -6.21315
ZTF20acpkzxq 32.35891 23.12550 32.35931 23.12589
ZTF20acyhena 20.22283 4.80142 20.21783 4.79562
ZTF20acplpur 59.98166 -12.23809 59.98149 -12.23779
ZTF20acoykif 348.44025 14.91861 348.44045 14.91898
ZTF18aabbemk 156.09459 41.70695 156.09487 41.70720
ZTF20acwuzqj 121.42303 -9.81687 121.42534 -9.81456
ZTF20acmntog 53.30845 -14.67618 53.30816 -14.67647
ZTF20acmoagq 65.98384 4.51413 65.98700 4.51417
ZTF20aclovun 110.30694 -11.92450 110.30840 -11.92378
ZTF20acmgalc 112.46639 11.08523 112.46704 11.08513
ZTF20aciqono 32.63600 -11.81324 32.63588 -11.81321
ZTF20acimpow 81.64135 -7.96122 81.63952 -7.96151
ZTF20acmcqwc 79.15931 -23.78736 79.15953 -23.78713
ZTF20aciidkb 14.37854 35.73966 14.37846 35.73954
ZTF20achrgub 270.00000 -80.00000 4.67808 -26.23873
ZTF20achuvhd 80.44165 -16.85442 80.44300 -16.85656
ZTF20acedqji 287.60496 47.66694 287.60600 47.66733
ZTF20acyonmr 91.83142 -21.55733 91.83102 -21.55765
ZTF19abfmyzz 318.49373 24.32814 318.49358 24.32602
ZTF20achlzpt 359.67059 29.00937 359.67164 29.00866
ZTF20acriwfa 121.65363 10.45743 121.65382 10.45736
ZTF20acacqko 333.03608 0.12423 333.03602 0.12347
ZTF20abxkjxg 46.44499 -0.16039 46.44698 -0.16153
ZTF20ablsunu 207.67182 30.48895 207.67192 30.48893
ZTF20abgjbpj 309.44379 69.91902 309.44098 69.91896
ZTF20abcxnjl 339.47316 9.95781 339.47344 9.95777
ZTF20aazqiel 248.99745 53.38616 248.99732 53.38617
ZTF20aaznoxg 236.28656 21.87821 236.28685 21.87826
ZTF20aayxcyn 239.01714 33.90781 239.01818 33.90665
ZTF20aayxkqy 244.22736 52.09412 244.22790 52.09365
ZTF20aaxcbvg 241.36843 10.91917 241.36842 10.91920
ZTF20aaybqae 234.15081 25.92280 234.15085 25.92292
ZTF20aavynba 208.28753 47.29954 208.28770 47.29948
ZTF20aavxqej 195.94829 20.90273 195.94826 20.90250
ZTF20aaxbvtz 226.62247 10.26689 226.62257 10.26684
ZTF20aatwyzg 124.48757 33.76632 124.48759 33.76635
ZTF20aatznro 200.69322 -12.99038 200.69305 -12.99045
ZTF20aaqnnrn 138.36023 16.43475 138.36068 16.43460
ZTF20aasxrko 96.22166 46.46281 96.22245 46.46343
ZTF20aasnzni 179.86398 -20.44663 179.86388 -20.44479
ZTF20aasnywe 201.46887 -17.33612 201.46896 -17.33618
ZTF20aaodnmm 223.48529 4.77284 223.48519 4.77210
ZTF20aahubwe 105.29270 36.06357 105.29488 36.05991
ZTF20aalreme 193.42635 -4.44140 193.42576 -4.44149
ZTF20aapifyh 143.43673 33.02826 143.43998 33.02814
ZTF20aafwyfk 82.45028 77.90153 82.46041 77.90206
ZTF20aahdutc 142.16606 38.56362 142.16531 38.56309
ZTF20aafxrcv 150.94372 51.37765 150.94062 51.37722
ZTF19aakzpdc 193.92207 27.25077 193.92191 27.25074
ZTF20aaexaqw 36.87998 -1.11037 36.87965 -1.11158
ZTF20aagwczh 155.00885 6.63078 155.00943 6.63180
ZTF20aafeewx 113.82285 10.07927 113.82291 10.07922
ZTF20aadvbni 109.71160 53.57140 109.71176 53.57182
ZTF20aabcnkx 63.35979 -5.60137 63.35840 -5.60350
ZTF19adbsciy 58.81545 20.48173 58.81491 20.48303
ZTF20aaaxaab 162.84156 -4.28197 162.84014 -4.28183
ZTF20acgrjqt 122.98798 80.40305 122.99057 80.40563
ZTF19aczeomw 97.06819 23.60764 97.07008 23.60863
ZTF18aakpigz 179.58867 55.92857 179.58838 55.92853
ZTF19actlcax 88.50924 31.42455 88.50700 31.42308
ZTF19acvgbqr 355.19028 -14.99096 355.19041 -14.98977
ZTF19acthgxq 20.51776 -9.05981 20.51773 -9.05974
ZTF19acvgbeh 352.05960 -16.56192 352.05957 -16.56199
ZTF19acteaxl 75.61466 -21.53781 75.61314 -21.53676
ZTF19acfxbxe 23.28593 1.81783 23.28683 1.81617
ZTF19acjwcyx 9.01398 -1.37335 9.01394 -1.37326
ZTF19acgemxh 278.06357 43.79558 278.06379 43.79576
ZTF19acigqdd 6.55270 29.62890 6.55245 29.62946
ZTF19acbsuhn 6.12486 7.71623 6.12493 7.71626
ZTF19acbtkmt 22.30550 29.67723 22.30546 29.67713
ZTF19acbtlkz 23.94046 45.56353 23.94053 45.56355
ZTF19acbvrdu 159.95510 66.91343 159.95512 66.91345
ZTF19abzsogy 26.89200 27.85748 26.89194 27.85751
ZTF19acblhgq 30.39134 -20.61969 30.39173 -20.61930
ZTF19acblqjf 270.00000 -80.00000 26.01107 17.16020
ZTF19abtrgey 24.83768 7.45196 24.83778 7.45211
ZTF19abgawrv 18.22525 4.37153 18.22585 4.37106
ZTF19abubagk 338.81232 7.00789 338.81246 7.00794
ZTF19abxdtew 258.65938 28.12075 258.64512 28.12392
ZTF19abrilok 357.31806 -11.11094 357.31795 -11.11089
ZTF19abymfqp 37.91146 9.74775 37.91138 9.74776
ZTF19abrcpnj 16.80830 5.90699 16.80819 5.90689
ZTF19abqsvue 252.49665 52.52531 252.49316 52.52478
ZTF19abrirdm 355.33516 11.01003 355.33508 11.01007
ZTF19abrdliq 4.78682 4.98206 4.78700 4.98195
ZTF20acdutnz 21.20760 -6.79693 21.20855 -6.79745
ZTF19abqqrib 1.58081 -8.25211 1.58060 -8.25180
ZTF19abquwvx 247.47269 37.58394 247.47261 37.58398
ZTF19abpzpqd 19.45939 57.86035 19.45916 57.86034
ZTF19abpuikr 237.65590 23.04689 237.65586 23.04693
ZTF19aboqpry 15.10033 13.54061 15.10030 13.54060
ZTF20abpvgzj 36.57754 -9.84006 36.57715 -9.83587
ZTF19abizewg 338.73674 26.04568 338.73624 26.04859
ZTF19ablnnqe 331.01701 -10.95808 331.01793 -10.95857
ZTF19abjpeli 0.04719 -22.11137 0.04699 -22.11158
ZTF19abiztut 33.85254 14.64765 33.85248 14.64782
ZTF19abjflrn 318.49339 14.78672 318.49285 14.78688
ZTF19abioohk 328.81148 -12.14888 328.81251 -12.14908
ZTF19abgrxlp 249.90280 10.07785 249.90291 10.07771
ZTF19abggmim 214.88163 18.56507 214.87674 18.56207
ZTF19abdehcz 184.81821 4.97616 184.81831 4.97617
ZTF19abdsqmf 210.82040 -23.53112 210.82050 -23.53105
ZTF19abcupln 242.67823 15.15571 242.67834 15.15589
ZTF19abdsnmj 199.00001 -14.90416 199.00002 -14.90430
ZTF19abdyyut 359.56800 27.94810 359.56891 27.94658
ZTF19abcyqpk 303.78628 -8.45570 303.78301 -8.45724
ZTF19abbyauq 13.63624 34.37688 13.63416 34.37822
ZTF19abcubrb 336.49299 15.77201 336.49278 15.77181
ZTF19abadovk 272.24435 28.02329 272.24460 28.02231
ZTF19abdcbwl 357.00909 33.73575 357.00919 33.73572
ZTF19abbytxa 176.49735 6.63490 176.49733 6.63493
ZTF19aaywyug 231.83138 28.05736 231.83121 28.05709
ZTF18aandjhu 263.52680 25.34396 263.52671 25.34409
ZTF18abdiasx 336.70184 35.51869 336.70182 35.51854
ZTF19aatvlxl 320.70598 0.50149 320.70496 0.50269
ZTF19aazlprb 323.40649 -27.78735 323.40699 -27.78751
ZTF19aauxepf 232.67217 -20.38608 232.67135 -20.38598
ZTF19aavbkqk 203.33172 41.21590 203.33164 41.21541
ZTF19aauvczw 114.42703 59.31412 114.43163 59.31381
ZTF19aatnfci 243.70465 -11.92966 243.70559 -11.92798
ZTF19aatrbqs 216.10745 -19.19820 216.10826 -19.19850
ZTF19aatnefp 231.74844 -1.11361 231.74881 -1.11328
ZTF19aascpkb 216.75457 1.66989 216.75438 1.66961
ZTF19aasigfv 240.45794 22.00475 240.45801 22.00476
ZTF19aanipyw 261.87774 33.22359 261.87495 33.22336
ZTF19aanhdwf 174.66792 3.68188 174.66898 3.68256
ZTF19aamuvak 218.60111 9.98128 218.60075 9.97990
ZTF19aalckuo 222.80024 -9.43887 222.79909 -9.43883
ZTF20aawmkxv 202.86883 25.20351 202.86761 25.20312
ZTF19aalahqe 206.21604 -18.31354 206.21677 -18.31309
ZTF19aakkxqv 74.27041 25.69889 74.26910 25.69829
ZTF20aabqrvj 246.10634 82.79579 246.10975 82.79495
ZTF19aailmfm 189.54781 10.33146 189.54771 10.33281
ZTF19aaeshtp 175.53611 -6.99152 175.53686 -6.99130
ZTF19aaflnii 162.24655 22.54689 162.24660 22.54690
ZTF19aacyqhc 133.78415 14.37064 133.78400 14.37011
ZTF19aaefxwq 94.43111 -13.89969 94.43099 -13.89969
ZTF19aadsyop 160.02201 -10.38277 160.02241 -10.38275
ZTF19aaejslw 224.36626 8.78700 224.36593 8.78580
ZTF19aadyoqz 200.12504 11.54489 200.12568 11.54641
ZTF19aadtgxw 167.18506 -13.87739 167.18610 -13.87637
ZTF19aadofqk 167.70942 7.85029 167.70952 7.84990
ZTF19aadpdqm 16.64657 1.26531 16.64810 1.26434
ZTF19aacylzh 270.00000 -80.00000 149.32872 4.58562
ZTF19aacqeai 60.68236 19.50350 60.68221 19.50348
ZTF19aaafgbt 197.00623 42.01397 197.00691 42.01378
ZTF19aacsofi 120.01937 40.07793 120.01929 40.07789
ZTF19aaaajtq 349.05743 37.49589 349.05839 37.49595
ZTF19aaactno 126.28867 19.17064 126.28862 19.17073
ZTF18adcbyiw 24.92662 31.15600 24.92532 31.15578
ZTF19aaskscv 174.78307 -21.54006 174.78579 -21.54186
ZTF18aazijke 240.68765 25.25219 240.68767 25.25198
ZTF18adbhvze 97.24567 38.72358 97.24287 38.72525
ZTF20aaghryk 156.63636 -25.49222 156.63644 -25.49221
ZTF18aczrafz 101.60012 43.82478 101.59945 43.82439
ZTF18adacoaj 137.31567 13.38544 137.31551 13.38550
ZTF18acvgyzr 159.59367 -0.90600 159.59332 -0.90582
ZTF18aczesom 172.67937 -6.12777 172.67936 -6.12710
ZTF18acusnoa 157.28090 2.18450 157.28091 2.18259
ZTF18acswrpr 334.27387 -9.52831 334.27229 -9.52680
ZTF18acejefd 25.24853 -20.00680 25.25194 -20.00552
ZTF19acjiegd 145.94492 33.26075 145.93802 33.26095
ZTF18aczddnw 136.15444 -19.78615 136.15380 -19.78600
ZTF19aaapnxn 171.35701 -8.46656 171.35700 -8.46637
ZTF18acquwxi 4.36822 24.26062 4.36812 24.26242
ZTF18acckwox 32.02173 23.17704 32.02154 23.17690
ZTF18achjnlr 17.68457 -0.91659 17.68411 -0.91683
ZTF18acsynfy 37.05854 26.06012 37.05687 26.06027
ZTF18acdnjqh 351.13741 17.09396 351.13732 17.09370
ZTF18acbuibx 33.84438 18.73789 33.84398 18.73797
ZTF18acrhbuk 166.21207 18.56397 166.21359 18.56480
ZTF18acckipm 25.11521 3.56018 25.11776 3.55643
ZTF18adbidta 157.51595 -3.18708 157.51635 -3.18578
ZTF18accdvny 143.91108 -17.38622 143.91369 -17.38645
ZTF18accpjrx 314.12729 26.59995 314.12675 26.60042
ZTF18achptkn 21.89485 -12.44462 21.89498 -12.44519
ZTF18acakjaf 36.97765 18.03240 36.97800 18.03277
ZTF18acvvtis 118.25948 7.27608 118.25909 7.27637
ZTF18acvbiff 68.69466 -13.48463 68.69287 -13.48401
ZTF19aakyers 117.79154 62.08797 117.79013 62.08668
ZTF19aablyrb 75.93641 -26.36730 75.93193 -26.37042
ZTF19acgnets 332.95247 38.69916 332.95244 38.69919
ZTF19aaczymx 228.54720 -14.34860 228.54668 -14.34986
ZTF18achohst 51.81549 8.71111 51.81562 8.71092
ZTF19aaklnni 107.47085 54.96856 107.47256 54.96891
ZTF18abrzhsn 259.04419 1.42927 259.04323 1.42950
ZTF18acrukkl 85.69902 -24.49310 85.70049 -24.49299
ZTF19abeggfi 322.88703 -27.25887 322.88480 -27.26216
ZTF19aciubnc 301.51930 54.95763 301.51950 54.95794
ZTF19ablfbxe 352.01648 9.77114 352.01667 9.77070
ZTF19acbvrli 80.18942 -23.06662 80.18832 -23.06798
ZTF20acmuzkw 96.15912 -23.73183 96.15834 -23.73306
ZTF18abvtiko 71.88667 -2.30758 71.88474 -2.30690
ZTF18abpdcuf 16.42751 7.54864 16.42715 7.54873
ZTF18acbxjaa 344.54792 -20.28426 344.54768 -20.28428
ZTF18abtgnky 20.58075 -2.49782 20.58140 -2.49667
ZTF18abmnwjo 3.68677 17.86735 3.68674 17.86818
ZTF18abosdwf 12.73264 -7.76484 12.72948 -7.76660
ZTF18abvuceu 334.99622 40.07302 334.99555 40.07290
ZTF18abvtcts 62.03435 -8.83455 62.03420 -8.83341
ZTF18abspszv 353.48945 -26.44713 353.48923 -26.44703
ZTF18acbblui 318.28456 -20.71097 318.28575 -20.71070
ZTF18acaexmi 318.80942 2.19204 318.80950 2.19220
ZTF18ablmduj 11.63185 37.78880 11.63128 37.78867
ZTF18abncsdn 347.39782 5.58718 347.39928 5.58669
ZTF18accpubd 342.76241 -3.64844 342.76143 -3.64940
ZTF18acslknd 54.81242 14.46035 54.81339 14.46038
ZTF18abuykiz 48.38474 -15.25866 48.38899 -15.25530
ZTF18abtjpoy 318.04104 -8.46308 318.04031 -8.46166
ZTF18abomwsv 31.87001 11.15331 31.86879 11.15384
ZTF18abvtcoe 39.54770 26.01823 39.54758 26.01921
ZTF18acsblap 46.72978 41.50917 46.72979 41.50905
ZTF18abtftfn 350.74762 14.98761 350.74879 14.98648
ZTF18abuuqgn 346.62513 10.30582 346.62670 10.30531
ZTF18abvwstm 327.81980 -14.46005 327.82031 -14.46023
ZTF18abwuqcw 309.86922 -13.13440 309.86999 -13.13296
ZTF18abtyrqh 353.20624 31.56809 353.20453 31.56868
ZTF18abtgtpn 6.46485 -20.67740 6.46591 -20.68061
ZTF19abkbkyb 324.89422 8.87688 324.89401 8.88015
ZTF18abtlrqh 16.40872 29.49772 16.40885 29.49741
ZTF18abnzlnk 7.91236 28.96910 7.90994 28.96955
ZTF18acybqhe 203.21214 7.31259 203.21042 7.31082
ZTF18abtywim 28.01440 -7.64272 28.01569 -7.64253
ZTF18aboefvi 40.31857 20.50468 40.31860 20.50461
ZTF19abkbkxy 324.90982 8.94473 324.90662 8.94435
ZTF19acsvowv 33.63984 -0.76672 33.64173 -0.76556
ZTF18ablqdrj 208.24149 5.28978 208.24148 5.28982
ZTF18acavnyd 317.99489 -0.21943 317.99380 -0.21819
ZTF18abtsuqv 54.89648 -6.32503 54.89641 -6.32506
ZTF18acdfpne 332.05788 -25.06076 332.05897 -25.06150
ZTF19aarfrmw 260.25801 26.15465 260.25681 26.15206
ZTF19abcfezc 334.37875 11.72119 334.37795 11.72129
ZTF18abcoxmc 330.28461 20.04975 330.28379 20.05103
ZTF18abjhack 312.09200 25.73885 312.09195 25.73881
ZTF19abjkfrf 274.38420 19.44457 274.38419 19.44466
ZTF18abuuimf 357.45139 -14.11968 357.45110 -14.11982
ZTF18abvkswd 32.50996 37.03690 32.50920 37.03844
ZTF18abathhi 207.41578 47.81889 207.41506 47.81907
ZTF18abppdvg 32.63581 -6.87393 32.63583 -6.87409
ZTF18acwzdbb 225.34446 -10.17865 225.34510 -10.18067
ZTF18aaxmhvk 244.67807 40.07240 244.67794 40.07262
ZTF18aaznkid 139.49939 50.00216 139.49938 50.00212
